xdatetime_srv,xdatetime_loc,xouttemp,xwinddirec,xwindsp,xsunvol,xsunadd,xinsunvol,xinsunadd,xgndtemp,xgndhum,xwatertemp2,xrain,xhumlack,xsthum,xabhum,xdhum,Xsupplytemp1,Xreturntemp1,xintemp1,xinhum1,xco2,xco2set,xwinvol1_1,xcurivol,x3way1vol,xwinlauto,xcurlauto,x3waylauto,xco2auto,xlightauto,xhunauto,xboauto,xpumpauto,xco2run,xlightrun,xhunrun,xborun,xjuya,xventtemp1,xheattemp1,xasslauto,xass1run,XheatandCool1Auto,XheatandCool1Run,xpumprun1,set_val1,re_val1,ac_val1,set_ec,now_ec,set_ph,now_ph,sunrise,sunset,sunvol,sunadd,water_con,medium_ec,medium_temp,in_temp,in_hum,pi_ec,g1,j30m,jday
2026-03-17 14:53:00,2026-03-17 14:53:00,21.3,254,3.8,641.5,1753.62,449.1,1227.54,19.3,65.7,25.0,0,12.62,32.76,20.14,17.8,25.0,22.0,25.5,61.5,434,450,10.3,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.47,5.8,5.8,06:30,18:30,641.5,1753.62,74.5,2.97,23.5,25.5,61.5,2.37,0.0,115.47,1850.5
2026-03-17 14:54:00,2026-03-17 14:54:00,21.6,5,4.7,649.2,1757.52,454.5,1230.26,19.5,62.8,25.0,0,12.37,32.97,20.6,18.4,25.0,22.0,25.9,62.5,432,450,18.9,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.46,5.8,5.85,06:30,18:30,649.2,1757.52,74.5,2.96,23.9,25.9,62.5,2.36,0.0,116.86,1850.5
2026-03-17 14:55:00,2026-03-17 14:55:00,21.7,347,4.9,645.6,1761.39,451.9,1232.97,19.8,63.2,25.0,0,12.76,33.08,20.32,18.4,25.0,22.0,26.2,61.4,446,450,23.1,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.51,5.8,5.86,06:30,18:30,645.6,1761.39,74.4,3.01,24.2,26.2,61.4,2.41,0.0,116.2,1850.5
2026-03-17 14:56:00,2026-03-17 14:56:00,21.5,331,3.8,600.8,1765.0,420.5,1235.5,19.4,63.2,25.0,0,13.02,32.84,19.82,17.8,25.0,22.0,25.7,60.4,435,450,13.7,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.54,5.8,5.79,06:30,18:30,600.8,1765.0,74.4,3.04,23.7,25.7,60.4,2.44,0.0,108.14,1850.5
2026-03-17 14:57:00,2026-03-17 14:57:00,21.3,276,4.9,626.2,1768.75,438.4,1238.13,19.1,62.5,25.0,0,12.05,32.85,20.8,18.4,25.0,22.0,25.7,63.3,457,450,14.1,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.47,5.8,5.76,06:30,18:30,626.2,1768.75,74.3,2.97,23.7,25.7,63.3,2.37,0.0,112.72,1850.5
2026-03-17 14:58:00,2026-03-17 14:58:00,21.6,113,3.6,645.2,1772.62,451.6,1240.84,19.6,63.4,25.0,0,12.53,33.0,20.47,18.4,25.0,22.0,26.0,62.0,450,450,20.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.38,5.8,5.74,06:30,18:30,645.2,1772.62,74.3,2.88,24.0,26.0,62.0,2.28,0.0,116.13,1850.5
2026-03-17 14:59:00,2026-03-17 14:59:00,21.1,219,3.7,661.1,1776.59,462.8,1243.61,19.1,65.0,25.0,0,12.49,32.95,20.47,18.3,25.0,22.0,25.9,62.1,431,450,18.1,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.53,5.8,5.8,06:30,18:30,661.1,1776.59,74.2,3.03,23.9,25.9,62.1,2.43,0.0,118.99,1850.5
2026-03-17 15:00:00,2026-03-17 15:00:00,21.2,86,3.7,618.4,1780.3,432.9,1246.21,19.3,62.9,25.0,0,12.84,32.82,19.98,17.8,25.0,22.0,25.6,60.9,430,450,12.8,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.53,5.8,5.78,06:30,18:30,618.4,1780.3,74.1,3.03,23.6,25.6,60.9,2.43,0.0,111.31,1850.5
2026-03-17 15:01:00,2026-03-17 15:01:00,21.0,189,1.2,614.4,1783.99,430.1,1248.79,19.2,66.1,25.0,0,11.96,32.69,20.73,18.1,25.0,22.0,25.4,63.4,425,450,7.6,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.51,5.8,5.72,06:30,18:30,614.4,1783.99,74.1,3.01,23.4,25.4,63.4,2.41,0.0,110.59,1850.5
2026-03-17 15:02:00,2026-03-17 15:02:00,21.3,326,5.3,638.9,1787.82,447.2,1251.47,19.1,64.6,25.0,0,12.71,32.86,20.15,18.0,25.0,22.0,25.7,61.3,456,450,14.2,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.52,5.8,5.81,06:30,18:30,638.9,1787.82,74.1,3.02,23.7,25.7,61.3,2.42,0.0,115.0,1850.5
2026-03-17 15:03:00,2026-03-17 15:03:00,21.2,161,4.3,647.3,1791.7,453.1,1254.19,19.2,65.2,25.0,0,12.6,32.75,20.14,17.8,25.0,22.0,25.5,61.5,449,450,9.9,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.55,5.8,5.78,06:30,18:30,647.3,1791.7,74.0,3.05,23.5,25.5,61.5,2.45,0.0,116.51,1850.5
2026-03-17 15:04:00,2026-03-17 15:04:00,21.2,276,3.7,639.0,1795.54,447.3,1256.88,19.3,62.8,25.0,0,12.56,32.84,20.28,18.0,25.0,22.0,25.7,61.8,445,450,13.5,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.48,5.8,5.81,06:30,18:30,639.0,1795.54,74.0,2.98,23.7,25.7,61.8,2.38,0.0,115.02,1850.5
2026-03-17 15:05:00,2026-03-17 15:05:00,21.3,236,3.2,623.8,1799.28,436.6,1259.5,19.1,64.4,25.0,0,12.46,32.84,20.38,18.1,25.0,22.0,25.7,62.1,436,450,13.5,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.51,5.8,5.78,06:30,18:30,623.8,1799.28,73.9,3.01,23.7,25.7,62.1,2.41,0.0,112.28,1850.5
2026-03-17 15:06:00,2026-03-17 15:06:00,21.0,48,4.8,608.8,1802.93,426.2,1262.05,19.1,63.8,25.0,0,12.07,32.66,20.6,17.9,25.0,22.0,25.3,63.1,468,450,6.5,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.46,5.8,5.84,06:30,18:30,608.8,1802.93,73.9,2.96,23.3,25.3,63.1,2.36,0.0,109.59,1850.5
2026-03-17 15:07:00,2026-03-17 15:07:00,20.9,9,4.3,643.8,1806.8,450.6,1264.76,19.1,63.6,25.0,0,12.2,32.7,20.5,17.9,25.0,22.0,25.4,62.7,454,450,8.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.53,5.8,5.88,06:30,18:30,643.8,1806.8,73.8,3.03,23.4,25.4,62.7,2.43,0.0,115.88,1850.5
2026-03-17 15:08:00,2026-03-17 15:08:00,21.0,298,4.3,619.4,1810.51,433.6,1267.36,18.9,66.0,25.0,0,11.96,32.68,20.72,18.0,25.0,22.0,25.4,63.4,451,450,7.2,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.63,5.8,5.83,06:30,18:30,619.4,1810.51,73.8,3.13,23.4,25.4,63.4,2.53,0.0,111.49,1850.5
2026-03-17 15:09:00,2026-03-17 15:09:00,20.8,89,2.7,600.9,1814.12,420.6,1269.88,18.9,64.9,25.0,0,12.13,32.4,20.27,17.3,25.0,22.0,24.8,62.6,439,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.45,5.8,5.82,06:30,18:30,600.9,1814.12,73.7,2.95,22.8,24.8,62.6,2.35,0.0,108.16,1850.5
2026-03-17 15:10:00,2026-03-17 15:10:00,21.0,315,3.3,626.5,1817.88,438.6,1272.51,18.9,65.5,25.0,0,12.42,32.74,20.32,17.9,25.0,22.0,25.5,62.1,452,450,9.7,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.52,5.8,5.8,06:30,18:30,626.5,1817.88,73.6,3.02,23.5,25.5,62.1,2.42,0.0,112.77,1850.5
2026-03-17 15:11:00,2026-03-17 15:11:00,21.0,183,5.0,601.0,1821.48,420.7,1275.04,19.0,65.4,25.0,0,12.51,32.74,20.23,17.8,25.0,22.0,25.5,61.8,450,450,9.7,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.53,5.8,5.83,06:30,18:30,601.0,1821.48,73.6,3.03,23.5,25.5,61.8,2.43,0.0,108.19,1850.5
2026-03-17 15:12:00,2026-03-17 15:12:00,20.6,155,4.0,643.7,1825.34,450.6,1277.74,18.6,65.4,25.0,0,11.94,32.45,20.52,17.6,25.0,22.0,24.9,63.2,437,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.43,5.8,5.87,06:30,18:30,643.7,1825.34,73.5,2.93,22.9,24.9,63.2,2.33,0.0,115.86,1850.5
2026-03-17 15:13:00,2026-03-17 15:13:00,20.9,215,3.3,595.4,1828.92,416.8,1280.24,18.9,66.0,25.0,0,12.4,32.56,20.16,17.5,25.0,22.0,25.1,61.9,452,450,2.6,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.43,5.8,5.8,06:30,18:30,595.4,1828.92,73.5,2.93,23.1,25.1,61.9,2.33,0.0,107.18,1850.5
2026-03-17 15:14:00,2026-03-17 15:14:00,20.9,268,4.7,572.1,1832.35,400.5,1282.64,18.9,65.5,25.0,0,12.55,32.4,19.85,17.1,25.0,22.0,24.8,61.3,445,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.47,5.8,5.81,06:30,18:30,572.1,1832.35,73.4,2.97,22.8,24.8,61.3,2.37,0.0,102.98,1850.5
2026-03-17 15:15:00,2026-03-17 15:15:00,20.8,165,3.7,602.0,1835.96,421.4,1285.17,18.8,65.0,25.0,0,12.33,32.45,20.11,17.3,25.0,22.0,24.9,62.0,457,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.55,5.8,5.81,06:30,18:30,602.0,1835.96,73.4,3.05,22.9,24.9,62.0,2.45,0.0,108.37,1850.5
2026-03-17 15:16:00,2026-03-17 15:16:00,21.1,187,4.6,627.5,1839.73,439.2,1287.81,19.0,64.7,25.0,0,11.8,32.67,20.87,18.1,25.0,22.0,25.3,63.9,451,450,7.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.52,5.8,5.73,06:30,18:30,627.5,1839.73,73.3,3.02,23.3,25.3,63.9,2.42,0.0,112.95,1850.5
2026-03-17 15:17:00,2026-03-17 15:17:00,20.7,61,4.9,599.0,1843.32,419.3,1290.32,18.7,65.9,25.0,0,12.58,32.51,19.93,17.3,25.0,22.0,25.0,61.3,447,450,0.3,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.43,5.8,5.75,06:30,18:30,599.0,1843.32,73.3,2.93,23.0,25.0,61.3,2.33,0.0,107.81,1850.5
2026-03-17 15:18:00,2026-03-17 15:18:00,20.8,237,3.7,583.7,1846.82,408.6,1292.78,18.9,66.4,25.0,0,12.37,32.57,20.2,17.5,25.0,22.0,25.1,62.0,430,450,2.6,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.52,5.8,5.83,06:30,18:30,583.7,1846.82,73.2,3.02,23.1,25.1,62.0,2.42,0.0,105.07,1850.5
2026-03-17 15:19:00,2026-03-17 15:19:00,21.2,57,4.4,589.6,1850.36,412.7,1295.25,19.2,62.5,25.0,0,12.11,32.7,20.59,18.0,25.0,22.0,25.4,63.0,445,450,7.8,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.44,5.8,5.81,06:30,18:30,589.6,1850.36,73.2,2.94,23.4,25.4,63.0,2.34,0.0,106.12,1850.5
2026-03-17 15:20:00,2026-03-17 15:20:00,20.3,350,2.2,637.5,1854.19,446.2,1297.93,18.3,65.5,25.0,0,11.75,32.41,20.65,17.6,25.0,22.0,24.8,63.7,438,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.46,5.8,5.86,06:30,18:30,637.5,1854.19,73.1,2.96,22.8,24.8,63.7,2.36,0.0,114.75,1850.5
2026-03-17 15:21:00,2026-03-17 15:21:00,20.5,133,4.3,578.7,1857.66,405.1,1300.36,18.5,66.6,25.0,0,12.51,32.41,19.9,17.1,25.0,22.0,24.8,61.4,458,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.52,5.8,5.82,06:30,18:30,578.7,1857.66,73.1,3.02,22.8,24.8,61.4,2.42,0.0,104.17,1850.5
2026-03-17 15:22:00,2026-03-17 15:22:00,20.6,161,4.8,577.2,1861.12,404.0,1302.78,18.6,65.4,25.0,0,12.12,32.33,20.21,17.2,25.0,22.0,24.7,62.5,443,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.51,5.8,5.8,06:30,18:30,577.2,1861.12,73.0,3.01,22.7,24.7,62.5,2.41,0.0,103.89,1850.5
2026-03-17 15:23:00,2026-03-17 15:23:00,20.3,311,4.2,604.8,1864.75,423.3,1305.32,18.3,65.9,25.0,0,12.24,32.34,20.1,17.1,25.0,22.0,24.7,62.1,465,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.57,5.8,5.85,06:30,18:30,604.8,1864.75,73.0,3.07,22.7,24.7,62.1,2.47,0.0,108.86,1850.5
2026-03-17 15:24:00,2026-03-17 15:24:00,20.5,92,3.8,566.6,1868.15,396.6,1307.7,18.5,66.2,25.0,0,12.11,32.18,20.07,16.8,25.0,22.0,24.4,62.4,465,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.44,5.8,5.78,06:30,18:30,566.6,1868.15,72.9,2.94,22.4,24.4,62.4,2.34,0.0,101.98,1850.5
2026-03-17 15:25:00,2026-03-17 15:25:00,20.8,140,5.2,586.9,1871.67,410.8,1310.17,18.8,65.1,25.0,0,12.37,32.53,20.15,17.4,25.0,22.0,25.1,62.0,438,450,1.1,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.54,5.8,5.79,06:30,18:30,586.9,1871.67,72.9,3.04,23.1,25.1,62.0,2.44,0.0,105.64,1850.5
2026-03-17 15:26:00,2026-03-17 15:26:00,20.6,165,4.7,551.1,1874.98,385.8,1312.48,18.7,66.2,25.0,0,11.91,32.21,20.3,17.0,25.0,22.0,24.4,63.0,449,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.5,5.8,5.86,06:30,18:30,551.1,1874.98,72.8,3.0,22.4,24.4,63.0,2.4,0.0,99.2,1850.5
2026-03-17 15:27:00,2026-03-17 15:27:00,20.5,213,3.4,556.4,1878.32,389.5,1314.82,18.6,63.9,25.0,0,12.02,32.16,20.14,16.8,25.0,22.0,24.3,62.6,455,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.43,5.8,5.82,06:30,18:30,556.4,1878.32,72.8,2.93,22.3,24.3,62.6,2.33,0.0,100.16,1850.5
2026-03-17 15:28:00,2026-03-17 15:28:00,20.2,98,3.9,581.4,1881.8,407.0,1317.26,18.1,65.5,25.0,0,12.19,32.12,19.94,16.7,25.0,22.0,24.2,62.1,448,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.49,5.8,5.74,06:30,18:30,581.4,1881.8,72.7,2.99,22.2,24.2,62.1,2.39,0.0,104.66,1850.5
2026-03-17 15:29:00,2026-03-17 15:29:00,20.2,319,3.3,592.2,1885.36,414.6,1319.75,18.1,66.7,25.0,0,11.69,32.22,20.53,17.2,25.0,22.0,24.4,63.7,446,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.51,5.8,5.78,06:30,18:30,592.2,1885.36,72.7,3.01,22.4,24.4,63.7,2.41,0.0,106.6,1850.5
2026-03-17 15:30:00,2026-03-17 15:30:00,20.3,311,4.8,573.4,1888.8,401.4,1322.16,18.3,65.0,25.0,0,11.35,32.26,20.91,17.5,25.0,22.0,24.5,64.8,454,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.54,5.8,5.82,06:30,18:30,573.4,1888.8,72.6,3.04,22.5,24.5,64.8,2.44,0.0,103.21,1850.5
2026-03-17 15:31:00,2026-03-17 15:31:00,20.3,59,3.5,516.2,1891.9,361.3,1324.33,18.2,65.4,25.0,0,10.85,32.12,21.26,17.5,25.0,22.0,24.2,66.2,476,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.32,5.8,5.84,06:30,18:30,516.2,1891.9,72.6,2.82,22.2,24.2,66.2,2.22,0.0,92.92,1850.5
2026-03-17 15:32:00,2026-03-17 15:32:00,19.9,41,5.1,548.6,1895.19,384.0,1326.63,17.9,66.9,25.0,0,10.99,31.88,20.89,16.9,25.0,22.0,23.8,65.5,447,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.51,5.8,5.75,06:30,18:30,548.6,1895.19,72.5,3.01,21.8,23.8,65.5,2.41,0.0,98.75,1850.5
2026-03-17 15:33:00,2026-03-17 15:33:00,20.0,51,2.4,575.2,1898.64,402.7,1329.05,17.9,67.1,25.0,0,11.01,31.9,20.89,16.9,25.0,22.0,23.8,65.5,452,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.56,5.8,5.76,06:30,18:30,575.2,1898.64,72.4,3.06,21.8,23.8,65.5,2.46,0.0,103.54,1850.5
2026-03-17 15:34:00,2026-03-17 15:34:00,20.1,148,4.6,561.1,1902.0,392.7,1331.4,18.2,64.8,25.0,0,11.24,31.96,20.73,16.9,25.0,22.0,23.9,64.8,468,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.54,5.8,5.75,06:30,18:30,561.1,1902.0,72.4,3.04,21.9,23.9,64.8,2.44,0.0,100.99,1850.5
2026-03-17 15:35:00,2026-03-17 15:35:00,20.4,146,4.1,526.8,1905.17,368.8,1333.62,18.4,65.0,25.0,0,11.77,32.04,20.27,16.7,25.0,22.0,24.1,63.3,466,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.47,5.8,5.86,06:30,18:30,526.8,1905.17,72.3,2.97,22.1,24.1,63.3,2.37,0.0,94.83,1850.5
2026-03-17 15:36:00,2026-03-17 15:36:00,19.9,347,3.7,560.5,1908.53,392.3,1335.97,18.0,66.7,25.0,0,11.47,31.94,20.47,16.7,25.0,22.0,23.9,64.1,466,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.51,5.8,5.78,06:30,18:30,560.5,1908.53,72.3,3.01,21.9,23.9,64.1,2.41,0.0,100.89,1850.5
2026-03-17 15:37:00,2026-03-17 15:37:00,20.2,93,3.1,560.8,1911.89,392.6,1338.33,18.3,65.4,25.0,0,11.86,32.01,20.15,16.6,25.0,22.0,24.0,62.9,467,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.49,5.8,5.83,06:30,18:30,560.8,1911.89,72.3,2.99,22.0,24.0,62.9,2.39,0.0,100.95,1850.5
2026-03-17 15:38:00,2026-03-17 15:38:00,20.2,47,3.8,555.8,1915.23,389.1,1340.66,18.3,65.2,25.0,0,11.71,32.07,20.36,16.8,25.0,22.0,24.1,63.5,453,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.44,5.8,5.85,06:30,18:30,555.8,1915.23,72.2,2.94,22.1,24.1,63.5,2.34,0.0,100.04,1850.5
2026-03-17 15:39:00,2026-03-17 15:39:00,20.0,149,3.4,539.6,1918.47,377.7,1342.93,17.9,65.7,25.0,0,11.84,32.0,20.16,16.6,25.0,22.0,24.0,63.0,455,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.53,5.8,5.75,06:30,18:30,539.6,1918.47,72.2,3.03,22.0,24.0,63.0,2.43,0.0,97.13,1850.5
2026-03-17 15:40:00,2026-03-17 15:40:00,20.1,15,4.3,548.3,1921.76,383.8,1345.23,18.0,64.5,25.0,0,11.43,32.14,20.71,17.2,25.0,22.0,24.3,64.4,426,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.52,5.8,5.77,06:30,18:30,548.3,1921.76,72.1,3.02,22.3,24.3,64.4,2.42,0.0,98.7,1850.5
2026-03-17 15:41:00,2026-03-17 15:41:00,20.2,168,2.3,539.6,1924.99,377.8,1347.5,18.2,64.0,25.0,0,11.62,31.97,20.36,16.7,25.0,22.0,23.9,63.7,454,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.47,5.8,5.75,06:30,18:30,539.6,1924.99,72.1,2.97,21.9,23.9,63.7,2.37,0.0,97.14,1850.5
2026-03-17 15:42:00,2026-03-17 15:42:00,20.1,266,3.7,533.1,1928.19,373.2,1349.74,18.2,68.1,25.0,0,11.36,31.72,20.37,16.3,25.0,22.0,23.4,64.2,445,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.53,5.8,5.89,06:30,18:30,533.1,1928.19,72.0,3.03,21.4,23.4,64.2,2.43,0.0,95.97,1850.5
2026-03-17 15:43:00,2026-03-17 15:43:00,20.0,281,1.8,523.7,1931.34,366.6,1351.93,18.0,66.4,25.0,0,10.87,31.74,20.87,16.6,25.0,22.0,23.5,65.7,459,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.54,5.8,5.76,06:30,18:30,523.7,1931.34,71.9,3.04,21.5,23.5,65.7,2.44,0.0,94.27,1850.5
2026-03-17 15:44:00,2026-03-17 15:44:00,20.1,68,2.5,552.1,1934.65,386.5,1354.25,18.2,63.6,25.0,0,11.15,31.87,20.72,16.7,25.0,22.0,23.7,65.0,449,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.41,5.8,5.77,06:30,18:30,552.1,1934.65,71.9,2.91,21.7,23.7,65.0,2.31,0.0,99.38,1850.5
2026-03-17 15:45:00,2026-03-17 15:45:00,19.6,343,1.0,536.1,1937.86,375.3,1356.51,17.5,66.4,25.0,0,11.01,31.71,20.7,16.5,25.0,22.0,23.4,65.3,435,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.46,5.8,5.83,06:30,18:30,536.1,1937.86,71.9,2.96,21.4,23.4,65.3,2.36,0.0,96.5,1850.5
2026-03-17 15:46:00,2026-03-17 15:46:00,19.8,39,4.9,492.4,1940.82,344.7,1358.57,17.9,65.9,25.0,0,10.92,31.85,20.92,16.8,25.0,22.0,23.7,65.7,446,450,0.0,0,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,1,26.0,18.0,자동,0,자동,0,0,150.0,700.0,300.0,2.5,2.44,5.8,5.9,06:30,18:30,492.4,1940.82,71.8,2.94,21.7,23.7,65.7,2.34,0.0,88.63,1850.5
